District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Hyderabad,Bandlaguda,22-Aug-23,0,24.9,33,49.4,87.7,3.1,14.5
Hyderabad,Bandlaguda,23-Aug-23,0.2,24.2,32.7,56.1,85.9,0,14.9
Hyderabad,Bandlaguda,24-Aug-23,0,25,35,44.8,79.3,1.7,14.2
Hyderabad,Bandlaguda,25-Aug-23,0,24.9,33.7,48.1,80.1,0.2,15.7
Hyderabad,Bandlaguda,26-Aug-23,0,24.2,35.3,47,87.3,3.4,18.9
Hyderabad,Bandlaguda,27-Aug-23,0.4,24.7,33.6,53.7,83.8,3.2,14.3
Hyderabad,Bandlaguda,28-Aug-23,7.4,23.2,33.4,50,89.5,2.9,17.6
Hyderabad,Bandlaguda,29-Aug-23,0,23.6,32.9,51,83.6,2.4,14.2
Hyderabad,Bandlaguda,30-Aug-23,1.1,23.5,32.3,52.3,89.6,0.9,15.3
Hyderabad,Bandlaguda,31-Aug-23,0,23.9,33.4,46.5,85.4,1.6,20.6
Hyderabad,Charminar,01-Aug-23,28,23.3,32.8,54.8,99,0,6.4
Hyderabad,Charminar,02-Aug-23,0,24.1,31.2,60.8,84.7,0,6.4
Hyderabad,Charminar,03-Aug-23,0,24.2,31,60.3,82.6,1.3,7.7
Hyderabad,Charminar,04-Aug-23,0.2,23.7,30.5,60.8,85.2,0.1,8.8
Hyderabad,Charminar,05-Aug-23,0.3,24.1,33.6,49.1,86.5,0,8
Hyderabad,Charminar,06-Aug-23,0.3,24.4,33.8,49.1,83.6,0,8.7
Hyderabad,Charminar,07-Aug-23,0,24.1,33.1,48.4,81.1,0.9,7.4
Hyderabad,Charminar,08-Aug-23,0,23.7,33,46,81.9,0,10.5
Hyderabad,Charminar,09-Aug-23,0,24.7,32.8,47.2,80.2,0.9,11.4
Hyderabad,Charminar,10-Aug-23,0,25.4,32.9,46.7,80.2,0,12.7
Hyderabad,Charminar,11-Aug-23,0,25.6,33.5,43.2,78,0,10.5
Hyderabad,Charminar,12-Aug-23,0,26.3,34.2,43.3,78.5,0,9.3
Hyderabad,Charminar,13-Aug-23,4.8,24,32.6,54.2,89.9,0,11.1
Hyderabad,Charminar,14-Aug-23,0,24.4,34.9,39.5,80.1,2.2,10.7
Hyderabad,Charminar,15-Aug-23,1,24.8,33.4,43.9,83.2,0,9.6
Hyderabad,Charminar,16-Aug-23,0,25.5,33,45,78,0.3,9.2
Hyderabad,Charminar,17-Aug-23,0,24.9,32.9,49.1,80.8,0,11.4
Hyderabad,Charminar,18-Aug-23,0,25.2,32.2,53.4,78.3,0.8,14.8
Hyderabad,Charminar,19-Aug-23,7.4,22.5,30,58.2,95.6,1.8,12.6
Hyderabad,Charminar,20-Aug-23,0.6,23,26.7,74.1,91.3,2.7,13.5
Hyderabad,Charminar,21-Aug-23,0.3,24,31.1,55.9,84.5,0,11
Hyderabad,Charminar,22-Aug-23,0,25,33,44.1,84.9,0,7.6
Hyderabad,Charminar,23-Aug-23,2,24.9,32.9,49.9,84,0,9.9
Hyderabad,Charminar,24-Aug-23,0,25.3,34,43.3,77.2,0,13.4
Hyderabad,Charminar,25-Aug-23,0,25.2,33.9,42,79.3,0,10.8
Hyderabad,Charminar,26-Aug-23,0,24.7,34.8,42.6,83.7,1.4,12.1
Hyderabad,Charminar,27-Aug-23,0.4,25.2,32.7,48.8,79.3,0.4,10.8
Hyderabad,Charminar,28-Aug-23,2.2,23.9,34.4,42,89.3,2.4,11.7
Hyderabad,Charminar,29-Aug-23,0.8,24,32.7,46.1,80.7,0,12.5
Hyderabad,Charminar,30-Aug-23,0,24.2,32.8,49.7,86.2,0,15.1
Hyderabad,Charminar,31-Aug-23,0,24.6,34.2,41.8,81.9,0,15.4
Hyderabad,Golkonda,01-Aug-23,7.8,23.1,32.5,58,100,0,11.4
Hyderabad,Golkonda,02-Aug-23,0,24,30.4,63.1,98.6,0.9,13.3
Hyderabad,Golkonda,03-Aug-23,0,24.1,30,65,97,1,12.2
Hyderabad,Golkonda,04-Aug-23,0,23.4,30.3,64,98.6,0.7,11.9
Hyderabad,Golkonda,05-Aug-23,0,23.7,32.7,52.9,95.2,0,13.9
Hyderabad,Golkonda,06-Aug-23,0,24,33,51.9,85.4,0,11.8
Hyderabad,Golkonda,07-Aug-23,0,23.6,33,51.4,84.4,0,12
Hyderabad,Golkonda,08-Aug-23,0,23.6,32.8,50.4,83.5,0,10.6
Hyderabad,Golkonda,09-Aug-23,0,24.2,32.6,46.8,81.6,0,10.4
Hyderabad,Golkonda,10-Aug-23,0.3,24.3,32.4,51.9,83.8,0,7.2
Hyderabad,Golkonda,11-Aug-23,0,25.1,34.3,43.3,81,0,8.5
Hyderabad,Golkonda,12-Aug-23,0,25.3,34,46.2,84.4,0,9.4
Hyderabad,Golkonda,13-Aug-23,17,23,32.7,62.1,100,0,7.7
Hyderabad,Golkonda,14-Aug-23,0,23.7,33.4,43.9,89.8,0,8.6
Hyderabad,Golkonda,15-Aug-23,1.3,23.5,32.9,48.5,100,0,4.3
Hyderabad,Golkonda,16-Aug-23,0,24.5,32.9,50.2,86.6,0,7
Hyderabad,Golkonda,17-Aug-23,0,24.9,32.4,51.4,82,0,8.7
Hyderabad,Golkonda,18-Aug-23,0,25,32.2,53,78.6,0,10.3
Hyderabad,Golkonda,19-Aug-23,3.9,22.3,29.8,63.1,100,0.7,12.3
Hyderabad,Golkonda,20-Aug-23,0,22.4,24.7,80.7,100,0,8.7
Hyderabad,Golkonda,21-Aug-23,0,23.1,31.6,56,100,0,9.4
Hyderabad,Golkonda,22-Aug-23,0,24.2,33.2,46.2,100,0,10.4
Hyderabad,Golkonda,23-Aug-23,0,24.3,32.6,51.9,86.1,0,6.3
Hyderabad,Golkonda,24-Aug-23,0,24.7,35,41,82.2,0,11.4
Hyderabad,Golkonda,25-Aug-23,0,24.9,33.7,42.8,78.1,0,8.2
Hyderabad,Golkonda,26-Aug-23,0,24.2,34.3,44.5,85.9,0.2,9.8
Hyderabad,Golkonda,27-Aug-23,0,24.8,33.4,49.6,79.6,0,7.8
Hyderabad,Golkonda,28-Aug-23,1.6,23.8,34.1,43.9,93.4,0,11.8
Hyderabad,Golkonda,29-Aug-23,1.1,23.5,33.1,45.6,84,0,9.4
Hyderabad,Golkonda,30-Aug-23,0,23.2,32.4,47,99.1,0,9.7
Hyderabad,Golkonda,31-Aug-23,0,22.8,34.6,40.3,94.4,0,7.9
Hyderabad,Himayatnagar,01-Aug-23,23.6,23.6,31.7,70.1,100,0,12.8
Hyderabad,Himayatnagar,02-Aug-23,0,23.7,30.4,66,84.7,3.8,15.9
Hyderabad,Himayatnagar,03-Aug-23,0,24.1,28.6,69,98.2,4.5,16.9
Hyderabad,Himayatnagar,04-Aug-23,0,24.4,29.8,65.9,100,4.1,11.9
Hyderabad,Himayatnagar,05-Aug-23,0,24.8,32.4,66.3,94.1,0,0.3
Hyderabad,Himayatnagar,06-Aug-23,0.5,25,33,63.9,84.4,1.8,12
Hyderabad,Himayatnagar,07-Aug-23,0.3,24.8,32.7,62.5,83.1,1.7,13.4
Hyderabad,Himayatnagar,08-Aug-23,0,24.9,31.9,60.6,82.6,1.4,16
Hyderabad,Himayatnagar,09-Aug-23,0,25.6,32.2,59.6,79.9,0.3,15.9
Hyderabad,Himayatnagar,10-Aug-23,2.7,25.9,32.3,63.4,84.2,0,16.3
Hyderabad,Himayatnagar,11-Aug-23,0,26.7,32.6,57.7,80.2,0,14.9
Hyderabad,Himayatnagar,12-Aug-23,0,26.9,33,57.2,78.9,0.2,13.2
Hyderabad,Himayatnagar,13-Aug-23,0.8,24.8,31.5,68.4,95.2,0,0.9
Hyderabad,Himayatnagar,14-Aug-23,0,25.1,32.7,53.9,79.9,0.9,12.2
Hyderabad,Himayatnagar,15-Aug-23,3.6,25.3,31.9,59.1,99.2,0,14
Hyderabad,Himayatnagar,16-Aug-23,0,26.6,32.9,59.6,78.9,0,14.7
Hyderabad,Himayatnagar,17-Aug-23,0,26.2,32,62.9,80.2,0.1,16.4
Hyderabad,Himayatnagar,18-Aug-23,0,26.2,30.8,65.7,78.4,1.4,19.1
Hyderabad,Himayatnagar,19-Aug-23,5.1,23,29.3,71.6,100,4.7,17.7
Hyderabad,Himayatnagar,20-Aug-23,0,22.9,25.6,92.9,100,1.2,14.4
Hyderabad,Himayatnagar,21-Aug-23,2,24.7,29.9,75.1,92.4,0.9,13.4
Hyderabad,Himayatnagar,22-Aug-23,0,25.9,32.3,59.1,83.8,0.6,14.1
Hyderabad,Himayatnagar,23-Aug-23,2,25.7,31.6,67.7,87.9,0.2,12
Hyderabad,Himayatnagar,24-Aug-23,0,26.2,33.1,52.5,79.3,0,13.4
Hyderabad,Himayatnagar,25-Aug-23,0,26.3,32.9,56.8,78,0,12.4
Hyderabad,Himayatnagar,26-Aug-23,0.3,25.6,33.5,53.9,85.3,1.4,13.2
Hyderabad,Himayatnagar,27-Aug-23,1.2,26.2,32.5,60.1,81.1,0.2,14.6
Hyderabad,Himayatnagar,28-Aug-23,5.9,24.4,32.9,58.2,95.2,1.7,13.1
Hyderabad,Himayatnagar,29-Aug-23,0,25.2,33,59.6,81.5,0.6,16.2
Hyderabad,Himayatnagar,30-Aug-23,0,25.7,32.6,57.2,86,0,13.8
Hyderabad,Himayatnagar,31-Aug-23,0,25.9,32.9,53,81.5,0,15.3
Hyderabad,Khairatabad,01-Aug-23,20,22.5,32.3,60.6,99.1,0,13.2
Hyderabad,Khairatabad,02-Aug-23,0,23.2,31.2,66.3,87.6,2.6,11.6
Hyderabad,Khairatabad,03-Aug-23,0,23.4,29.6,67.2,85.3,4,13.8
Hyderabad,Khairatabad,04-Aug-23,0,22.9,30.4,66.1,87.2,3.4,15.2
Hyderabad,Khairatabad,05-Aug-23,0,23.1,32.9,53.4,86.6,1.6,14.7
Hyderabad,Khairatabad,06-Aug-23,0.1,23.4,32.9,51.8,86.4,1.8,16
Hyderabad,Khairatabad,07-Aug-23,0,23.4,32.9,50.1,82.6,1.5,14.5
Hyderabad,Khairatabad,08-Aug-23,0,23.1,32.9,50.7,83,1.6,13.7
Hyderabad,Khairatabad,09-Aug-23,0,24.1,32.9,50.1,80.6,1.8,13.3
Hyderabad,Khairatabad,10-Aug-23,3.1,24,32.9,52.5,84.5,0,9.1
Hyderabad,Khairatabad,11-Aug-23,0,25,34.4,46.5,80.6,0,11.5
Hyderabad,Khairatabad,12-Aug-23,0,25.3,34.6,45.4,79.5,0,11.2
Hyderabad,Khairatabad,13-Aug-23,0.8,23.8,32.3,58.7,85.5,0,10.5
Hyderabad,Khairatabad,14-Aug-23,0,23.3,33.3,46.5,80.7,0.9,9.3
Hyderabad,Khairatabad,15-Aug-23,4.8,23.8,33.9,48.7,95.6,0.6,8.8
Hyderabad,Khairatabad,16-Aug-23,0,24.9,33.8,48.1,76.4,0,14.2
Hyderabad,Khairatabad,17-Aug-23,0,24.6,33.5,50.8,78.8,0.2,10.2
Hyderabad,Khairatabad,18-Aug-23,0,24.5,32.5,56.3,77.6,1,12.6
Hyderabad,Khairatabad,19-Aug-23,4.8,22.1,30.6,60.6,94,1.7,11.6
Hyderabad,Khairatabad,20-Aug-23,0.2,22.4,25.7,75.3,89.1,2.5,11.1
Hyderabad,Khairatabad,21-Aug-23,4.7,22.7,31.3,60.1,92.3,0,11.8
Hyderabad,Khairatabad,22-Aug-23,0,24.5,32.9,49.8,83,0,7.3
Hyderabad,Khairatabad,23-Aug-23,0.2,23.8,32.9,54.8,87.7,0.1,9
Hyderabad,Khairatabad,24-Aug-23,0,24.3,33.7,45.9,82.1,0,8.5
Hyderabad,Khairatabad,25-Aug-23,0,25,33.2,47.7,76.1,0.6,9.9
Hyderabad,Khairatabad,26-Aug-23,0,23.8,33.4,45.8,85.9,2.3,13.6
Hyderabad,Khairatabad,27-Aug-23,0.5,24.6,34.5,50.8,79.8,1.1,10.7
Hyderabad,Khairatabad,28-Aug-23,5.8,23.5,34.3,46.5,92.6,0.8,12.5
Hyderabad,Khairatabad,29-Aug-23,1.1,23.1,32.9,49.8,82,0.6,10.7
Hyderabad,Khairatabad,30-Aug-23,0,23.7,34.1,47.5,90.1,0,8.4
Hyderabad,Khairatabad,31-Aug-23,0,23.7,35.1,42.1,83,0,8.6
Hyderabad,Maredpally,01-Aug-23,43.3,21.8,32.5,65.7,100,0,7.7
Hyderabad,Maredpally,02-Aug-23,0,23.4,30.2,69.5,100,1.1,8.5
Hyderabad,Maredpally,03-Aug-23,0,23.7,29.6,70.9,86.1,1.1,9.8
Hyderabad,Maredpally,04-Aug-23,0,23.2,30.3,69.3,87.8,0.7,8.4
Hyderabad,Maredpally,05-Aug-23,0,23.4,32.9,56.8,88.1,0,8.8
Hyderabad,Maredpally,06-Aug-23,0.9,23.8,34,54.9,88,0,6.9
Hyderabad,Maredpally,07-Aug-23,0,23.3,33.2,55.1,85.7,0.4,8.1
Hyderabad,Maredpally,08-Aug-23,0,23.5,32.9,56.7,84.2,0,9.1
Hyderabad,Maredpally,09-Aug-23,0,24.3,32.9,55.2,82.3,0,6.3
Hyderabad,Maredpally,10-Aug-23,0.5,24,33.6,58.2,87.3,0,8.4
Hyderabad,Maredpally,11-Aug-23,0,25.1,34.5,53.6,83.9,0,6.5
Hyderabad,Maredpally,12-Aug-23,0,24.8,35.4,51.8,85.6,0,8.4
Hyderabad,Maredpally,13-Aug-23,10.1,23,33,64.4,90.1,0,6
Hyderabad,Maredpally,14-Aug-23,0,23.7,35.1,49.7,77.3,0,6.5
Hyderabad,Maredpally,15-Aug-23,4.4,23.1,32.8,51.5,100,0,5.8
Hyderabad,Maredpally,16-Aug-23,0,25.1,34,52.8,82.1,0,5.2
Hyderabad,Maredpally,17-Aug-23,0,24.8,33.4,55.2,83.4,0,6.7
Hyderabad,Maredpally,18-Aug-23,0,24.8,32.7,61.4,81.6,0,11.2
Hyderabad,Maredpally,19-Aug-23,5.7,21.9,30.2,67.1,95.3,0,10
Hyderabad,Maredpally,20-Aug-23,0.1,22.9,26.6,77.8,91.5,0,8.2
Hyderabad,Maredpally,21-Aug-23,0.8,23.3,31.9,64.7,89.3,0,5.9
Hyderabad,Maredpally,22-Aug-23,0,24.1,32.7,57,87.6,0,5.7
Hyderabad,Maredpally,23-Aug-23,0,24,34.4,60.3,89.5,0,7.3
Hyderabad,Maredpally,24-Aug-23,0,24.5,35.3,54.7,89.8,0,4.9
Hyderabad,Maredpally,25-Aug-23,0,25,34.4,52.5,79.2,0,7.5
Hyderabad,Maredpally,26-Aug-23,0,24.3,34.9,53.4,86.4,0,7.1
Hyderabad,Maredpally,27-Aug-23,0.2,24.9,34.9,57.1,83.3,0,5.6
Hyderabad,Maredpally,28-Aug-23,8.9,23.6,36.1,51.5,92.1,0,6.7
Hyderabad,Maredpally,29-Aug-23,4.2,23.5,34.2,53.9,85.4,0,9
Hyderabad,Maredpally,30-Aug-23,0,23,34.5,55.5,92.5,0,8.2
Hyderabad,Maredpally,31-Aug-23,0,21.7,36.8,42.5,97.3,0,4.7
Hyderabad,Musheerabad,01-Aug-23,28.2,22.3,31.8,58,100,4.9,14.5
Hyderabad,Musheerabad,02-Aug-23,0,24.1,30,65.7,100,4.6,25.3
Hyderabad,Musheerabad,03-Aug-23,0,24.4,29.2,68,100,7.3,20.6
Hyderabad,Musheerabad,04-Aug-23,0,23.8,29.8,63.8,100,7.6,16.6
Hyderabad,Musheerabad,05-Aug-23,0,23.9,32.6,52.2,97.6,0.2,15.1
Hyderabad,Musheerabad,06-Aug-23,0.3,24.3,33.5,49.4,86.8,3,14.4
Hyderabad,Musheerabad,07-Aug-23,0,24,32.7,49,84.3,3.2,17.7
Hyderabad,Musheerabad,08-Aug-23,0,24.2,32.9,49,82.6,2.4,15.3
Hyderabad,Musheerabad,09-Aug-23,0,25,32.5,49,80.5,1.4,12.4
Hyderabad,Musheerabad,10-Aug-23,0,25.1,32.8,51.5,81.8,0,10.3
Hyderabad,Musheerabad,11-Aug-23,0,25.8,33.2,46.3,80.1,0,12
Hyderabad,Musheerabad,12-Aug-23,0,25.5,33.4,46,82.2,0,12.4
Hyderabad,Musheerabad,13-Aug-23,0.3,24.5,32.4,56.1,88.8,0,11
Hyderabad,Musheerabad,14-Aug-23,0,24.5,34,44.6,78.9,0.3,12.3
Hyderabad,Musheerabad,15-Aug-23,5.3,23.1,33,48.5,100,0,11
Hyderabad,Musheerabad,16-Aug-23,0,24.8,33,48.4,97.1,0,13.4
Hyderabad,Musheerabad,17-Aug-23,0,25.5,32.8,50.7,80.5,0,12.7
Hyderabad,Musheerabad,18-Aug-23,0,25.5,31,57.5,78.4,3.1,13.7
Hyderabad,Musheerabad,19-Aug-23,5.2,22.3,29.4,63.8,100,4.7,13.3
Hyderabad,Musheerabad,20-Aug-23,0,22.5,26.6,77.2,100,3.4,18.5
Hyderabad,Musheerabad,21-Aug-23,3.9,23.4,30.4,59.7,100,0,14.8
Hyderabad,Musheerabad,22-Aug-23,0,24.5,32.9,47.8,88,0,10.9
Hyderabad,Musheerabad,23-Aug-23,0,24.8,32.7,55.6,88.9,0,9.4
Hyderabad,Musheerabad,24-Aug-23,0,25.1,33.6,45.7,88.9,0,13.3
Hyderabad,Musheerabad,25-Aug-23,0,25.6,32.9,48.5,77.2,0,10.2
Hyderabad,Musheerabad,26-Aug-23,0,24.9,34,46.6,84.3,2.1,14.5
Hyderabad,Musheerabad,27-Aug-23,0.6,25.5,33.6,49.4,84.2,0,12.6
Hyderabad,Musheerabad,28-Aug-23,6.6,22.8,34.3,43.9,100,0,14.5
Hyderabad,Musheerabad,29-Aug-23,0.9,24.2,32.8,47.9,90.9,0.1,15.1
Hyderabad,Musheerabad,30-Aug-23,0,23.8,32.9,46.6,93.5,0,14.2
Hyderabad,Musheerabad,31-Aug-23,0,23.6,34,42.4,83.8,0,9.3
Hyderabad,Nampally,01-Aug-23,21.4,23.4,32.3,58.2,99,0,14.7
Hyderabad,Nampally,02-Aug-23,0,24.1,31.3,63.9,85.8,2.1,14.7
Hyderabad,Nampally,03-Aug-23,0,24.2,31.2,65.5,83.4,4,20.2
Hyderabad,Nampally,04-Aug-23,0,23.7,30.8,66,85.8,4,17.4
Hyderabad,Nampally,05-Aug-23,0,23.7,33.3,53.5,85.4,5.2,20.7
Hyderabad,Nampally,06-Aug-23,0,24.3,34.3,51.4,83.4,1.2,17.7
Hyderabad,Nampally,07-Aug-23,0,24,33.7,51.4,83,3.5,20.3
Hyderabad,Nampally,08-Aug-23,0,24,32.4,49.7,82.6,1.9,14.4
Hyderabad,Nampally,09-Aug-23,0,24.8,33.3,50.3,79.4,2.2,20.5
Hyderabad,Nampally,10-Aug-23,0.2,25.2,33.1,52.5,79.5,0,15.2
Hyderabad,Nampally,11-Aug-23,0,26.1,35,45.3,77.2,0,17.3
Hyderabad,Nampally,12-Aug-23,0,26,34.7,47.7,79.5,0,11.6
Hyderabad,Nampally,13-Aug-23,3.8,23.2,32.4,57.2,94.8,0,13.3
Hyderabad,Nampally,14-Aug-23,0,24.2,34.4,47.3,79.8,0.6,11
Hyderabad,Nampally,15-Aug-23,1.6,23.4,33.7,46.7,90,0,12.8
Hyderabad,Nampally,16-Aug-23,0,25.7,34.7,48.5,77.8,0.1,14.1
Hyderabad,Nampally,17-Aug-23,0,25.5,33.6,53,77.6,0,14.3
Hyderabad,Nampally,18-Aug-23,0,25.5,31.8,56.1,75.6,2.2,16
Hyderabad,Nampally,19-Aug-23,5.6,22.6,30.1,63.9,96.1,2.8,15.8
Hyderabad,Nampally,20-Aug-23,0,22.5,25.7,76.6,89.9,0.8,15.3
Hyderabad,Nampally,21-Aug-23,0.2,24,32,58.8,84.4,1.1,12.8
Hyderabad,Nampally,22-Aug-23,0,24.8,33,47.1,86.1,0.3,12.1
Hyderabad,Nampally,23-Aug-23,1.2,25,32.8,55.6,85.4,0,13.8
Hyderabad,Nampally,24-Aug-23,0,25.3,35,45,76.5,0.3,13.6
Hyderabad,Nampally,25-Aug-23,0,25.6,32.9,47.3,76.9,0,14.8
Hyderabad,Nampally,26-Aug-23,0.3,24.7,35.2,44.7,85.8,1.2,14.6
Hyderabad,Nampally,27-Aug-23,0.6,25.4,33.7,52.5,78.4,0,14.1
Hyderabad,Nampally,28-Aug-23,1.7,23.5,35,47.3,90,0.6,14.8
Hyderabad,Nampally,29-Aug-23,0.2,24.2,33.7,50.8,79.8,2.1,14.5
Hyderabad,Nampally,30-Aug-23,0,23.7,33,51.4,89.1,0.3,15
Hyderabad,Nampally,31-Aug-23,0,24.2,34.1,43.8,86.1,0,15.3
Hyderabad,Saidabad,01-Aug-23,18.9,23.5,32.4,61.3,100,0,14.4
Hyderabad,Saidabad,02-Aug-23,0,24.2,31.1,65.7,85.2,9.1,17.6
Hyderabad,Saidabad,03-Aug-23,0,24.4,30.5,66.3,82.8,5.8,15.2
Hyderabad,Saidabad,04-Aug-23,0,23.7,30.5,66.3,83.5,11.4,15.4
Hyderabad,Saidabad,05-Aug-23,0.1,24.2,32.9,56.4,100,9.7,15.1
Hyderabad,Saidabad,06-Aug-23,1.8,24.4,33.7,57,100,3.3,15.6
Hyderabad,Saidabad,07-Aug-23,0,24.2,32.9,55.4,100,5.3,14.2
Hyderabad,Saidabad,08-Aug-23,0,24.2,32.3,55.4,99.7,2.2,15.3
Hyderabad,Saidabad,09-Aug-23,0,24.6,33,54.4,96,2.8,11.7
Hyderabad,Saidabad,10-Aug-23,0.2,25.3,32.8,55.9,91.1,0,10.1
Hyderabad,Saidabad,11-Aug-23,0,26.1,34,51.3,91,0,12.2
Hyderabad,Saidabad,12-Aug-23,0,26,34.5,52.8,90.1,0,7.7
Hyderabad,Saidabad,13-Aug-23,1.5,24.4,32.9,59,100,0,11.7
Hyderabad,Saidabad,14-Aug-23,0,24.5,34.3,50.4,92.6,3.3,10.9
Hyderabad,Saidabad,15-Aug-23,0.3,24.6,33.7,52.3,100,0,13.3
Hyderabad,Saidabad,16-Aug-23,0,25.6,33,52.8,92.6,0.1,9.6
Hyderabad,Saidabad,17-Aug-23,0,25.5,32.7,53.9,90.7,0,12.3
Hyderabad,Saidabad,18-Aug-23,0,25.6,32.4,57.8,87.9,2.5,11.9
Hyderabad,Saidabad,19-Aug-23,6.2,22.4,29.5,63.7,100,4.9,13.5
Hyderabad,Saidabad,20-Aug-23,0.1,23.3,27,73.9,87,4.3,13.3
Hyderabad,Saidabad,21-Aug-23,0,24.1,30.8,63.2,100,0.3,11.2
Hyderabad,Saidabad,22-Aug-23,0,25,32.6,53.9,100,0,7.4
Hyderabad,Saidabad,23-Aug-23,0.4,25.2,32.3,57.8,100,0,10.8
Hyderabad,Saidabad,24-Aug-23,0,25.3,33.8,51.8,94.8,0.4,11.6
Hyderabad,Saidabad,25-Aug-23,0,25.6,33.7,51.6,88.8,0,12.3
Hyderabad,Saidabad,26-Aug-23,0,24.7,34.6,52.2,98.6,5.4,12.7
Hyderabad,Saidabad,27-Aug-23,1.3,25.1,32.5,57.5,98.5,1.2,12.1
Hyderabad,Saidabad,28-Aug-23,1,24.2,34.1,52.7,100,1.5,12.7
Hyderabad,Saidabad,29-Aug-23,0.3,23.9,32.8,55.4,92.1,0.1,13.9
Hyderabad,Saidabad,30-Aug-23,0,24.3,33.1,53.7,99.7,0,10.5
Hyderabad,Saidabad,31-Aug-23,0,25.1,33.7,49.2,95.5,0,10.2
Hyderabad,Secunderabad,01-Aug-23,34,22.3,32.8,54.7,100,0,14.4
Hyderabad,Secunderabad,02-Aug-23,0,23.8,31.3,60.3,90.2,5.4,18.1
Hyderabad,Secunderabad,03-Aug-23,0,24.1,30.7,63.3,88.3,6.1,17.8
Hyderabad,Secunderabad,04-Aug-23,0,23.6,31.1,59.8,89.7,4.1,14.1
Hyderabad,Secunderabad,05-Aug-23,0,23.7,33.7,49.3,90.2,1.1,14.9
Hyderabad,Secunderabad,06-Aug-23,0.8,24.1,34.5,47,93.2,3.2,12.1
Hyderabad,Secunderabad,07-Aug-23,0,23.6,34.3,49.6,87.8,3.2,15.2
Hyderabad,Secunderabad,08-Aug-23,0,23.8,33.4,48.7,86.3,2.8,18.1
Hyderabad,Secunderabad,09-Aug-23,0,24.6,33.3,48.1,83.8,0.6,20.9
Hyderabad,Secunderabad,10-Aug-23,0.3,24.2,34,48.7,88.3,0,20
Hyderabad,Secunderabad,11-Aug-23,0,24.9,34.6,43.5,87.2,0,15.8
Hyderabad,Secunderabad,12-Aug-23,0,24.6,34.9,44.1,88.7,0.4,14.8
Hyderabad,Secunderabad,13-Aug-23,3.4,24.3,32.7,56.2,93.2,0,15
Hyderabad,Secunderabad,14-Aug-23,0,24,35.4,45.8,84.3,1.8,14.1
Hyderabad,Secunderabad,15-Aug-23,9.7,23.1,33.9,46.4,98.3,0,15.2
Hyderabad,Secunderabad,16-Aug-23,0,25.2,33.3,49.3,82.1,0,15.3
Hyderabad,Secunderabad,17-Aug-23,0,25.1,33.9,48.7,85.5,0.1,18.9
Hyderabad,Secunderabad,18-Aug-23,0,25.2,32.7,55.2,82.5,2.5,22.6
Hyderabad,Secunderabad,19-Aug-23,4.1,22.1,30.5,61.8,98.1,6.5,19.6
Hyderabad,Secunderabad,20-Aug-23,0,22.9,27.6,71.9,94.8,1.9,16.2
Hyderabad,Secunderabad,21-Aug-23,2,23.1,32.5,53.7,94.2,1.8,16
Hyderabad,Secunderabad,22-Aug-23,0,24,33.3,47.6,91.2,1.1,16.7
Hyderabad,Secunderabad,23-Aug-23,0.3,24.3,33.9,53.1,92.2,0.3,12.9
Hyderabad,Secunderabad,24-Aug-23,0,24.6,34.7,42.9,93.2,0,15.4
Hyderabad,Secunderabad,25-Aug-23,0,25.3,34.9,43.5,80,0,14.9
Hyderabad,Secunderabad,26-Aug-23,0,24.6,35.4,44,88.3,1.5,15.7
Hyderabad,Secunderabad,27-Aug-23,0,25.3,35.1,45.6,84,0.3,17.1
Hyderabad,Secunderabad,28-Aug-23,4.7,22.7,35.4,42.8,98.1,3.4,13.9
Hyderabad,Secunderabad,29-Aug-23,0.8,23.8,35.2,43.9,88.5,1.2,19.4
Hyderabad,Secunderabad,30-Aug-23,0,23.2,34.6,48.1,96.4,0,14.1
Hyderabad,Secunderabad,31-Aug-23,0,23.2,35.4,42.8,89.2,0,15.3
Hyderabad,Shaikpet,01-Aug-23,18.6,22.4,32.8,56.2,100,2.5,20.7
Hyderabad,Shaikpet,02-Aug-23,0,23.2,31.2,62,98.7,5.9,19
Hyderabad,Shaikpet,03-Aug-23,0,23.3,29.8,63.9,93.9,3.1,13
Hyderabad,Shaikpet,04-Aug-23,1.9,22.8,30.8,61.2,93,3.1,12.2
Hyderabad,Shaikpet,05-Aug-23,0,23,32.9,49.9,91.8,1.4,12.6
Hyderabad,Shaikpet,06-Aug-23,0.2,23.2,32.9,49.9,92.7,2.8,11.1
Hyderabad,Shaikpet,07-Aug-23,0,23,33.3,46.8,90.4,2.8,43.6
Hyderabad,Shaikpet,08-Aug-23,0,23,32.8,48.4,89.1,2.6,14
Hyderabad,Shaikpet,09-Aug-23,0,23.8,33,47.9,88.2,0.2,9.8
Hyderabad,Shaikpet,10-Aug-23,0.3,23.8,32.9,51,88.4,0.3,11.7
Hyderabad,Shaikpet,11-Aug-23,0,24.9,33.8,43,85.4,0,9.8
Hyderabad,Shaikpet,12-Aug-23,0,24.5,33.8,44.6,85.9,0,12.3
Hyderabad,Shaikpet,13-Aug-23,2.5,23.6,32.4,52.9,91.8,0,8.6
Hyderabad,Shaikpet,14-Aug-23,0.8,23.1,33.3,43,85.3,0.4,11.4
Hyderabad,Shaikpet,15-Aug-23,5.1,23,32.7,45.3,97.9,0,9.5
